file,pipeline,base_design,trojan_type,variant,rewrite_rate,label,gates,trojan_gates,bytes
top4_trojan8_16_netlist.v,design_compiler,top4,8,16,,TROJANED,6138,5353,276204
top4_trojan8_17_netlist.v,design_compiler,top4,8,17,,TROJANED,6189,5404,278421
top4_trojan8_18_netlist.v,design_compiler,top4,8,18,,TROJANED,781,52,33382
top4_trojan8_19_netlist.v,design_compiler,top4,8,19,,TROJANED,1256,500,54112
top4_trojan8_1_netlist.v,design_compiler,top4,8,1,,TROJANED,647,15,27440
top4_trojan8_20_netlist.v,design_compiler,top4,8,20,,TROJANED,1359,620,58012
top4_trojan8_21_netlist.v,design_compiler,top4,8,21,,TROJANED,1864,1108,81702
top4_trojan8_22_netlist.v,design_compiler,top4,8,22,,TROJANED,2723,1967,120670
top4_trojan8_23_netlist.v,design_compiler,top4,8,23,,TROJANED,4766,4013,213255
top4_trojan8_24_netlist.v,design_compiler,top4,8,24,,TROJANED,4673,3934,208571
top4_trojan8_2_netlist.v,design_compiler,top4,8,2,,TROJANED,652,16,27658
top4_trojan8_3_netlist.v,design_compiler,top4,8,3,,TROJANED,726,13,31155
top4_trojan8_4_netlist.v,design_compiler,top4,8,4,,TROJANED,726,13,31155
top4_trojan8_5_netlist.v,design_compiler,top4,8,5,,TROJANED,746,56,31702
top4_trojan8_6_netlist.v,design_compiler,top4,8,6,,TROJANED,749,63,31821
top4_trojan8_7_netlist.v,design_compiler,top4,8,7,,TROJANED,812,143,34554
top4_trojan8_8_netlist.v,design_compiler,top4,8,8,,TROJANED,872,196,37013
top4_trojan8_9_netlist.v,design_compiler,top4,8,9,,TROJANED,863,196,36643
top4_trojan9_0_netlist.v,design_compiler,top4,9,0,,TROJANED,2931,2133,130116
top4_trojan9_10_netlist.v,design_compiler,top4,9,10,,TROJANED,1280,642,55514
top4_trojan9_11_netlist.v,design_compiler,top4,9,11,,TROJANED,1280,634,55415
top4_trojan9_12_netlist.v,design_compiler,top4,9,12,,TROJANED,1316,670,57112
top4_trojan9_13_netlist.v,design_compiler,top4,9,13,,TROJANED,2031,1360,88941
top4_trojan9_14_netlist.v,design_compiler,top4,9,14,,TROJANED,1551,872,67567
top4_trojan9_15_netlist.v,design_compiler,top4,9,15,,TROJANED,1242,965,53976
top4_trojan9_16_netlist.v,design_compiler,top4,9,16,,TROJANED,2414,1742,106393
top4_trojan9_17_netlist.v,design_compiler,top4,9,17,,TROJANED,2972,2174,132014
top4_trojan9_18_netlist.v,design_compiler,top4,9,18,,TROJANED,4365,3546,193870
top4_trojan9_19_netlist.v,design_compiler,top4,9,19,,TROJANED,4882,4063,216623
top4_trojan9_1_netlist.v,design_compiler,top4,9,1,,TROJANED,1441,661,62094
top4_trojan9_20_netlist.v,design_compiler,top4,9,20,,TROJANED,697,518,30327
top4_trojan9_21_netlist.v,design_compiler,top4,9,21,,TROJANED,9350,8531,416811
top4_trojan9_22_netlist.v,design_compiler,top4,9,22,,TROJANED,2931,2133,130203
top4_trojan9_23_netlist.v,design_compiler,top4,9,23,,TROJANED,2924,2126,129885
top4_trojan9_24_netlist.v,design_compiler,top4,9,24,,TROJANED,2941,2143,130632
top4_trojan9_2_netlist.v,design_compiler,top4,9,2,,TROJANED,1754,974,76915
top4_trojan9_3_netlist.v,design_compiler,top4,9,3,,TROJANED,1003,272,42528
top4_trojan9_4_netlist.v,design_compiler,top4,9,4,,TROJANED,3011,2018,133748
top4_trojan9_5_netlist.v,design_compiler,top4,9,5,,TROJANED,2486,1724,109674
top4_trojan9_6_netlist.v,design_compiler,top4,9,6,,TROJANED,2590,1818,114493
top4_trojan9_7_netlist.v,design_compiler,top4,9,7,,TROJANED,2422,1706,106813
top4_trojan9_8_netlist.v,design_compiler,top4,9,8,,TROJANED,2525,1764,111602
top4_trojan9_9_netlist.v,design_compiler,top4,9,9,,TROJANED,2664,1966,117910
trojan0_0_netlist.v,design_compiler,,,,,TROJANED,121,121,7151
trojan0_0_no_and_netlist.v,design_compiler,,,,,TROJANED,131,131,7423
trojan0_10_netlist.v,design_compiler,,,,,TROJANED,145,145,8557
trojan0_10_no_and_netlist.v,design_compiler,,,,,TROJANED,162,162,9039
trojan0_11_netlist.v,design_compiler,,,,,TROJANED,67,67,3810
trojan0_11_no_and_netlist.v,design_compiler,,,,,TROJANED,77,77,4072
trojan0_12_netlist.v,design_compiler,,,,,TROJANED,85,85,4912
trojan0_12_no_and_netlist.v,design_compiler,,,,,TROJANED,95,95,5174
trojan0_13_netlist.v,design_compiler,,,,,TROJANED,103,103,6017
trojan0_13_no_and_netlist.v,design_compiler,,,,,TROJANED,113,113,6289
trojan0_14_netlist.v,design_compiler,,,,,TROJANED,139,139,8285
trojan0_14_no_and_netlist.v,design_compiler,,,,,TROJANED,149,149,8557
trojan0_15_netlist.v,design_compiler,,,,,TROJANED,157,157,9421
trojan0_15_no_and_netlist.v,design_compiler,,,,,TROJANED,167,167,9693
trojan0_16_netlist.v,design_compiler,,,,,TROJANED,175,175,10570
trojan0_16_no_and_netlist.v,design_compiler,,,,,TROJANED,185,185,10842
trojan0_17_netlist.v,design_compiler,,,,,TROJANED,193,193,11722
trojan0_17_no_and_netlist.v,design_compiler,,,,,TROJANED,203,203,11994
trojan0_18_netlist.v,design_compiler,,,,,TROJANED,58,58,3244
trojan0_18_no_and_netlist.v,design_compiler,,,,,TROJANED,68,68,3506
trojan0_19_netlist.v,design_compiler,,,,,TROJANED,76,76,4361
trojan0_19_no_and_netlist.v,design_compiler,,,,,TROJANED,86,86,4623
trojan0_1_netlist.v,design_compiler,,,,,TROJANED,121,121,7151
trojan0_1_no_and_netlist.v,design_compiler,,,,,TROJANED,131,131,7423
trojan0_20_netlist.v,design_compiler,,,,,TROJANED,94,94,5463
trojan0_20_no_and_netlist.v,design_compiler,,,,,TROJANED,104,104,5729
trojan0_21_netlist.v,design_compiler,,,,,TROJANED,112,112,6584
trojan0_21_no_and_netlist.v,design_compiler,,,,,TROJANED,122,122,6856
trojan0_22_netlist.v,design_compiler,,,,,TROJANED,130,130,7718
trojan0_22_no_and_netlist.v,design_compiler,,,,,TROJANED,140,140,7990
trojan0_23_netlist.v,design_compiler,,,,,TROJANED,148,148,8853
trojan0_23_no_and_netlist.v,design_compiler,,,,,TROJANED,158,158,9125
trojan0_24_netlist.v,design_compiler,,,,,TROJANED,166,166,9994
trojan0_24_no_and_netlist.v,design_compiler,,,,,TROJANED,176,176,10266
trojan0_2_netlist.v,design_compiler,,,,,TROJANED,184,184,11146
trojan0_2_no_and_netlist.v,design_compiler,,,,,TROJANED,194,194,11418
trojan0_3_netlist.v,design_compiler,,,,,TROJANED,113,113,6679
trojan0_3_no_and_netlist.v,design_compiler,,,,,TROJANED,119,119,6831
trojan0_4_netlist.v,design_compiler,,,,,TROJANED,117,117,6913
trojan0_4_no_and_netlist.v,design_compiler,,,,,TROJANED,124,124,7095
trojan0_5_netlist.v,design_compiler,,,,,TROJANED,120,120,7196
trojan0_5_no_and_netlist.v,design_compiler,,,,,TROJANED,133,133,7586
trojan0_6_netlist.v,design_compiler,,,,,TROJANED,129,129,7619
trojan0_6_no_and_netlist.v,design_compiler,,,,,TROJANED,141,141,7951
trojan0_7_netlist.v,design_compiler,,,,,TROJANED,133,133,7853
trojan0_7_no_and_netlist.v,design_compiler,,,,,TROJANED,146,146,8215
trojan0_8_netlist.v,design_compiler,,,,,TROJANED,137,137,8089
trojan0_8_no_and_netlist.v,design_compiler,,,,,TROJANED,152,152,8511
trojan0_9_netlist.v,design_compiler,,,,,TROJANED,136,136,8136
trojan0_9_no_and_netlist.v,design_compiler,,,,,TROJANED,155,155,8706
trojan1_0_netlist.v,design_compiler,,,,,TROJANED,17,17,800
trojan1_0_no_and_netlist.v,design_compiler,,,,,TROJANED,21,21,927
trojan1_10_netlist.v,design_compiler,,,,,TROJANED,98,98,3962
trojan1_10_no_and_netlist.v,design_compiler,,,,,TROJANED,118,118,4660
trojan1_11_netlist.v,design_compiler,,,,,TROJANED,105,105,4248
trojan1_11_no_and_netlist.v,design_compiler,,,,,TROJANED,127,127,5045
trojan1_12_netlist.v,design_compiler,,,,,TROJANED,112,112,4582
trojan1_12_no_and_netlist.v,design_compiler,,,,,TROJANED,135,135,5394
trojan1_13_netlist.v,design_compiler,,,,,TROJANED,16,16,761
trojan1_13_no_and_netlist.v,design_compiler,,,,,TROJANED,22,22,947
trojan1_14_netlist.v,design_compiler,,,,,TROJANED,17,17,816
trojan1_14_no_and_netlist.v,design_compiler,,,,,TROJANED,26,26,1098
trojan1_15_netlist.v,design_compiler,,,,,TROJANED,16,16,787
trojan1_15_no_and_netlist.v,design_compiler,,,,,TROJANED,23,23,1013
trojan1_16_netlist.v,design_compiler,,,,,TROJANED,17,17,816
trojan1_16_no_and_netlist.v,design_compiler,,,,,TROJANED,26,26,1098
trojan1_17_netlist.v,design_compiler,,,,,TROJANED,16,16,787
trojan1_17_no_and_netlist.v,design_compiler,,,,,TROJANED,25,25,1071
trojan1_18_netlist.v,design_compiler,,,,,TROJANED,17,17,823
trojan1_18_no_and_netlist.v,design_compiler,,,,,TROJANED,26,26,1107
trojan1_19_netlist.v,design_compiler,,,,,TROJANED,17,17,822
trojan1_19_no_and_netlist.v,design_compiler,,,,,TROJANED,26,26,1104
trojan1_1_netlist.v,design_compiler,,,,,TROJANED,25,25,1087
trojan1_1_no_and_netlist.v,design_compiler,,,,,TROJANED,26,26,1124
trojan1_20_netlist.v,design_compiler,,,,,TROJANED,17,17,823
trojan1_20_no_and_netlist.v,design_compiler,,,,,TROJANED,26,26,1107
trojan1_21_netlist.v,design_compiler,,,,,TROJANED,18,18,859
trojan1_21_no_and_netlist.v,design_compiler,,,,,TROJANED,27,27,1141
trojan1_22_netlist.v,design_compiler,,,,,TROJANED,19,19,888
trojan1_22_no_and_netlist.v,design_compiler,,,,,TROJANED,27,27,1135
trojan1_23_netlist.v,design_compiler,,,,,TROJANED,18,18,859
trojan1_23_no_and_netlist.v,design_compiler,,,,,TROJANED,27,27,1141
trojan1_24_netlist.v,design_compiler,,,,,TROJANED,30,30,1241
trojan1_24_no_and_netlist.v,design_compiler,,,,,TROJANED,30,30,1227
trojan1_2_netlist.v,design_compiler,,,,,TROJANED,43,43,1771
trojan1_2_no_and_netlist.v,design_compiler,,,,,TROJANED,44,44,1802
trojan1_3_netlist.v,design_compiler,,,,,TROJANED,50,50,2051
trojan1_3_no_and_netlist.v,design_compiler,,,,,TROJANED,51,51,2079
trojan1_4_netlist.v,design_compiler,,,,,TROJANED,57,57,2331
trojan1_4_no_and_netlist.v,design_compiler,,,,,TROJANED,58,58,2363
trojan1_5_netlist.v,design_compiler,,,,,TROJANED,64,64,2611
trojan1_5_no_and_netlist.v,design_compiler,,,,,TROJANED,65,65,2640
trojan1_6_netlist.v,design_compiler,,,,,TROJANED,71,71,2891
trojan1_6_no_and_netlist.v,design_compiler,,,,,TROJANED,72,72,2924
trojan1_7_netlist.v,design_compiler,,,,,TROJANED,76,76,3103
trojan1_7_no_and_netlist.v,design_compiler,,,,,TROJANED,77,77,3135
trojan1_8_netlist.v,design_compiler,,,,,TROJANED,84,84,3400
trojan1_8_no_and_netlist.v,design_compiler,,,,,TROJANED,101,101,3919
trojan1_9_netlist.v,design_compiler,,,,,TROJANED,91,91,3681
trojan1_9_no_and_netlist.v,design_compiler,,,,,TROJANED,110,110,4311
trojan2_0_netlist.v,design_compiler,,,,,TROJANED,25,25,1270
trojan2_0_no_and_netlist.v,design_compiler,,,,,TROJANED,25,25,1272
trojan2_10_netlist.v,design_compiler,,,,,TROJANED,67,67,3260
trojan2_10_no_and_netlist.v,design_compiler,,,,,TROJANED,72,72,3414
trojan2_11_netlist.v,design_compiler,,,,,TROJANED,73,73,3544
trojan2_11_no_and_netlist.v,design_compiler,,,,,TROJANED,81,81,3794
trojan2_12_netlist.v,design_compiler,,,,,TROJANED,21,21,1120
trojan2_12_no_and_netlist.v,design_compiler,,,,,TROJANED,23,23,1182
trojan2_13_netlist.v,design_compiler,,,,,TROJANED,24,24,1224
trojan2_13_no_and_netlist.v,design_compiler,,,,,TROJANED,25,25,1254
trojan2_14_netlist.v,design_compiler,,,,,TROJANED,29,29,1472
trojan2_14_no_and_netlist.v,design_compiler,,,,,TROJANED,29,29,1472
trojan2_15_netlist.v,design_compiler,,,,,TROJANED,33,33,1681
trojan2_15_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1739
trojan2_16_netlist.v,design_compiler,,,,,TROJANED,37,37,1887
trojan2_16_no_and_netlist.v,design_compiler,,,,,TROJANED,39,39,1943
trojan2_17_netlist.v,design_compiler,,,,,TROJANED,41,41,2095
trojan2_17_no_and_netlist.v,design_compiler,,,,,TROJANED,45,45,2209
trojan2_18_netlist.v,design_compiler,,,,,TROJANED,46,46,2333
trojan2_18_no_and_netlist.v,design_compiler,,,,,TROJANED,49,49,2421
trojan2_19_netlist.v,design_compiler,,,,,TROJANED,49,49,2513
trojan2_19_no_and_netlist.v,design_compiler,,,,,TROJANED,51,51,2575
trojan2_1_netlist.v,design_compiler,,,,,TROJANED,25,25,1270
trojan2_1_no_and_netlist.v,design_compiler,,,,,TROJANED,25,25,1272
trojan2_20_netlist.v,design_compiler,,,,,TROJANED,54,54,2751
trojan2_20_no_and_netlist.v,design_compiler,,,,,TROJANED,55,55,2787
trojan2_21_netlist.v,design_compiler,,,,,TROJANED,57,57,2931
trojan2_21_no_and_netlist.v,design_compiler,,,,,TROJANED,57,57,2941
trojan2_22_netlist.v,design_compiler,,,,,TROJANED,49,49,2408
trojan2_22_no_and_netlist.v,design_compiler,,,,,TROJANED,49,49,2418
trojan2_23_netlist.v,design_compiler,,,,,TROJANED,73,73,3544
trojan2_23_no_and_netlist.v,design_compiler,,,,,TROJANED,81,81,3794
trojan2_24_netlist.v,design_compiler,,,,,TROJANED,13,13,714
trojan2_24_no_and_netlist.v,design_compiler,,,,,TROJANED,13,13,716
trojan2_2_netlist.v,design_compiler,,,,,TROJANED,13,13,714
trojan2_2_no_and_netlist.v,design_compiler,,,,,TROJANED,13,13,716
trojan2_3_netlist.v,design_compiler,,,,,TROJANED,19,19,990
trojan2_3_no_and_netlist.v,design_compiler,,,,,TROJANED,20,20,1020
trojan2_4_netlist.v,design_compiler,,,,,TROJANED,31,31,1546
trojan2_4_no_and_netlist.v,design_compiler,,,,,TROJANED,32,32,1576
trojan2_5_netlist.v,design_compiler,,,,,TROJANED,37,37,1832
trojan2_5_no_and_netlist.v,design_compiler,,,,,TROJANED,41,41,1946
trojan2_6_netlist.v,design_compiler,,,,,TROJANED,43,43,2120
trojan2_6_no_and_netlist.v,design_compiler,,,,,TROJANED,45,45,2180
trojan2_7_netlist.v,design_compiler,,,,,TROJANED,49,49,2408
trojan2_7_no_and_netlist.v,design_compiler,,,,,TROJANED,49,49,2418
trojan2_8_netlist.v,design_compiler,,,,,TROJANED,55,55,2692
trojan2_8_no_and_netlist.v,design_compiler,,,,,TROJANED,56,56,2730
trojan2_9_netlist.v,design_compiler,,,,,TROJANED,61,61,2976
trojan2_9_no_and_netlist.v,design_compiler,,,,,TROJANED,65,65,3098
trojan3_0_netlist.v,design_compiler,,,,,TROJANED,102,102,4483
trojan3_0_no_and_netlist.v,design_compiler,,,,,TROJANED,113,113,4824
trojan3_10_netlist.v,design_compiler,,,,,TROJANED,156,156,7111
trojan3_10_no_and_netlist.v,design_compiler,,,,,TROJANED,176,176,7794
trojan3_11_netlist.v,design_compiler,,,,,TROJANED,164,164,7511
trojan3_11_no_and_netlist.v,design_compiler,,,,,TROJANED,186,186,8297
trojan3_12_netlist.v,design_compiler,,,,,TROJANED,172,172,7912
trojan3_12_no_and_netlist.v,design_compiler,,,,,TROJANED,198,198,8830
trojan3_13_netlist.v,design_compiler,,,,,TROJANED,65,65,2882
trojan3_13_no_and_netlist.v,design_compiler,,,,,TROJANED,71,71,3054
trojan3_14_netlist.v,design_compiler,,,,,TROJANED,86,86,3712
trojan3_14_no_and_netlist.v,design_compiler,,,,,TROJANED,93,93,3938
trojan3_15_netlist.v,design_compiler,,,,,TROJANED,92,92,3903
trojan3_15_no_and_netlist.v,design_compiler,,,,,TROJANED,91,91,3907
trojan3_16_netlist.v,design_compiler,,,,,TROJANED,92,92,4057
trojan3_16_no_and_netlist.v,design_compiler,,,,,TROJANED,102,102,4361
trojan3_17_netlist.v,design_compiler,,,,,TROJANED,112,112,4917
trojan3_17_no_and_netlist.v,design_compiler,,,,,TROJANED,124,124,5324
trojan3_18_netlist.v,design_compiler,,,,,TROJANED,122,122,5351
trojan3_18_no_and_netlist.v,design_compiler,,,,,TROJANED,135,135,5823
trojan3_19_netlist.v,design_compiler,,,,,TROJANED,132,132,5838
trojan3_19_no_and_netlist.v,design_compiler,,,,,TROJANED,146,146,6320
trojan3_1_netlist.v,design_compiler,,,,,TROJANED,172,172,7116
trojan3_1_no_and_netlist.v,design_compiler,,,,,TROJANED,167,167,7019
trojan3_20_netlist.v,design_compiler,,,,,TROJANED,142,142,6302
trojan3_20_no_and_netlist.v,design_compiler,,,,,TROJANED,157,157,6819
trojan3_21_netlist.v,design_compiler,,,,,TROJANED,103,103,4556
trojan3_21_no_and_netlist.v,design_compiler,,,,,TROJANED,113,113,4852
trojan3_22_netlist.v,design_compiler,,,,,TROJANED,180,180,8160
trojan3_22_no_and_netlist.v,design_compiler,,,,,TROJANED,198,198,8814
trojan3_23_netlist.v,design_compiler,,,,,TROJANED,135,135,6164
trojan3_23_no_and_netlist.v,design_compiler,,,,,TROJANED,157,157,6897
trojan3_24_netlist.v,design_compiler,,,,,TROJANED,212,212,9752
trojan3_24_no_and_netlist.v,design_compiler,,,,,TROJANED,242,242,10810
trojan3_2_netlist.v,design_compiler,,,,,TROJANED,114,114,4938
trojan3_2_no_and_netlist.v,design_compiler,,,,,TROJANED,122,122,5200
trojan3_3_netlist.v,design_compiler,,,,,TROJANED,90,90,3925
trojan3_3_no_and_netlist.v,design_compiler,,,,,TROJANED,100,100,4222
trojan3_4_netlist.v,design_compiler,,,,,TROJANED,97,97,4240
trojan3_4_no_and_netlist.v,design_compiler,,,,,TROJANED,106,106,4513
trojan3_5_netlist.v,design_compiler,,,,,TROJANED,109,109,4805
trojan3_5_no_and_netlist.v,design_compiler,,,,,TROJANED,120,120,5145
trojan3_6_netlist.v,design_compiler,,,,,TROJANED,124,124,5504
trojan3_6_no_and_netlist.v,design_compiler,,,,,TROJANED,140,140,6056
trojan3_7_netlist.v,design_compiler,,,,,TROJANED,132,132,5906
trojan3_7_no_and_netlist.v,design_compiler,,,,,TROJANED,147,147,6421
trojan3_8_netlist.v,design_compiler,,,,,TROJANED,140,140,6307
trojan3_8_no_and_netlist.v,design_compiler,,,,,TROJANED,154,154,6790
trojan3_9_netlist.v,design_compiler,,,,,TROJANED,148,148,6709
trojan3_9_no_and_netlist.v,design_compiler,,,,,TROJANED,164,164,7258
trojan4_0_netlist.v,design_compiler,,,,,TROJANED,148,148,8126
trojan4_0_no_and_netlist.v,design_compiler,,,,,TROJANED,148,148,8126
trojan4_10_netlist.v,design_compiler,,,,,TROJANED,164,164,9282
trojan4_10_no_and_netlist.v,design_compiler,,,,,TROJANED,164,164,9282
trojan4_11_netlist.v,design_compiler,,,,,TROJANED,52,52,3020
trojan4_11_no_and_netlist.v,design_compiler,,,,,TROJANED,52,52,3020
trojan4_12_netlist.v,design_compiler,,,,,TROJANED,60,60,3564
trojan4_12_no_and_netlist.v,design_compiler,,,,,TROJANED,60,60,3564
trojan4_13_netlist.v,design_compiler,,,,,TROJANED,84,84,4706
trojan4_13_no_and_netlist.v,design_compiler,,,,,TROJANED,84,84,4706
trojan4_14_netlist.v,design_compiler,,,,,TROJANED,92,92,5250
trojan4_14_no_and_netlist.v,design_compiler,,,,,TROJANED,92,92,5250
trojan4_15_netlist.v,design_compiler,,,,,TROJANED,116,116,6408
trojan4_15_no_and_netlist.v,design_compiler,,,,,TROJANED,116,116,6408
trojan4_16_netlist.v,design_compiler,,,,,TROJANED,124,124,6960
trojan4_16_no_and_netlist.v,design_compiler,,,,,TROJANED,124,124,6960
trojan4_17_netlist.v,design_compiler,,,,,TROJANED,156,156,8678
trojan4_17_no_and_netlist.v,design_compiler,,,,,TROJANED,156,156,8678
trojan4_18_netlist.v,design_compiler,,,,,TROJANED,180,180,9844
trojan4_18_no_and_netlist.v,design_compiler,,,,,TROJANED,180,180,9844
trojan4_19_netlist.v,design_compiler,,,,,TROJANED,188,188,10396
trojan4_19_no_and_netlist.v,design_compiler,,,,,TROJANED,188,188,10396
trojan4_1_netlist.v,design_compiler,,,,,TROJANED,148,148,8126
trojan4_1_no_and_netlist.v,design_compiler,,,,,TROJANED,148,148,8126
trojan4_20_netlist.v,design_compiler,,,,,TROJANED,212,212,11817
trojan4_20_no_and_netlist.v,design_compiler,,,,,TROJANED,212,212,11817
trojan4_21_netlist.v,design_compiler,,,,,TROJANED,220,220,12387
trojan4_21_no_and_netlist.v,design_compiler,,,,,TROJANED,220,220,12387
trojan4_22_netlist.v,design_compiler,,,,,TROJANED,249,249,13806
trojan4_22_no_and_netlist.v,design_compiler,,,,,TROJANED,249,249,13806
trojan4_23_netlist.v,design_compiler,,,,,TROJANED,258,258,14415
trojan4_23_no_and_netlist.v,design_compiler,,,,,TROJANED,258,258,14415
trojan4_24_netlist.v,design_compiler,,,,,TROJANED,283,283,15702
trojan4_24_no_and_netlist.v,design_compiler,,,,,TROJANED,283,283,15702
trojan4_2_netlist.v,design_compiler,,,,,TROJANED,148,148,8126
trojan4_2_no_and_netlist.v,design_compiler,,,,,TROJANED,148,148,8126
trojan4_3_netlist.v,design_compiler,,,,,TROJANED,150,150,8276
trojan4_3_no_and_netlist.v,design_compiler,,,,,TROJANED,150,150,8276
trojan4_4_netlist.v,design_compiler,,,,,TROJANED,152,152,8426
trojan4_4_no_and_netlist.v,design_compiler,,,,,TROJANED,152,152,8426
trojan4_5_netlist.v,design_compiler,,,,,TROJANED,154,154,8576
trojan4_5_no_and_netlist.v,design_compiler,,,,,TROJANED,154,154,8576
trojan4_6_netlist.v,design_compiler,,,,,TROJANED,156,156,8726
trojan4_6_no_and_netlist.v,design_compiler,,,,,TROJANED,156,156,8726
trojan4_7_netlist.v,design_compiler,,,,,TROJANED,158,158,8876
trojan4_7_no_and_netlist.v,design_compiler,,,,,TROJANED,158,158,8876
trojan4_8_netlist.v,design_compiler,,,,,TROJANED,160,160,9018
trojan4_8_no_and_netlist.v,design_compiler,,,,,TROJANED,160,160,9018
trojan4_9_netlist.v,design_compiler,,,,,TROJANED,162,162,9160
trojan4_9_no_and_netlist.v,design_compiler,,,,,TROJANED,162,162,9160
trojan5_0_netlist.v,design_compiler,,,,,TROJANED,41,41,1466
trojan5_0_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1412
trojan5_10_netlist.v,design_compiler,,,,,TROJANED,41,41,1466
trojan5_10_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1412
trojan5_11_netlist.v,design_compiler,,,,,TROJANED,41,41,1466
trojan5_11_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1412
trojan5_12_netlist.v,design_compiler,,,,,TROJANED,41,41,1466
trojan5_12_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1412
trojan5_13_netlist.v,design_compiler,,,,,TROJANED,17,17,697
trojan5_13_no_and_netlist.v,design_compiler,,,,,TROJANED,23,23,880
trojan5_14_netlist.v,design_compiler,,,,,TROJANED,27,27,1068
trojan5_14_no_and_netlist.v,design_compiler,,,,,TROJANED,33,33,1241
trojan5_15_netlist.v,design_compiler,,,,,TROJANED,25,25,976
trojan5_15_no_and_netlist.v,design_compiler,,,,,TROJANED,31,31,1161
trojan5_16_netlist.v,design_compiler,,,,,TROJANED,34,34,1318
trojan5_16_no_and_netlist.v,design_compiler,,,,,TROJANED,43,43,1586
trojan5_17_netlist.v,design_compiler,,,,,TROJANED,38,38,1464
trojan5_17_no_and_netlist.v,design_compiler,,,,,TROJANED,48,48,1760
trojan5_18_netlist.v,design_compiler,,,,,TROJANED,42,42,1610
trojan5_18_no_and_netlist.v,design_compiler,,,,,TROJANED,53,53,1934
trojan5_19_netlist.v,design_compiler,,,,,TROJANED,46,46,1756
trojan5_19_no_and_netlist.v,design_compiler,,,,,TROJANED,58,58,2108
trojan5_1_netlist.v,design_compiler,,,,,TROJANED,42,42,1504
trojan5_1_no_and_netlist.v,design_compiler,,,,,TROJANED,40,40,1478
trojan5_20_netlist.v,design_compiler,,,,,TROJANED,50,50,1902
trojan5_20_no_and_netlist.v,design_compiler,,,,,TROJANED,63,63,2282
trojan5_21_netlist.v,design_compiler,,,,,TROJANED,40,40,1423
trojan5_21_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1312
trojan5_22_netlist.v,design_compiler,,,,,TROJANED,43,43,1531
trojan5_22_no_and_netlist.v,design_compiler,,,,,TROJANED,39,39,1449
trojan5_23_netlist.v,design_compiler,,,,,TROJANED,43,43,1529
trojan5_23_no_and_netlist.v,design_compiler,,,,,TROJANED,39,39,1447
trojan5_24_netlist.v,design_compiler,,,,,TROJANED,43,43,1532
trojan5_24_no_and_netlist.v,design_compiler,,,,,TROJANED,39,39,1450
trojan5_2_netlist.v,design_compiler,,,,,TROJANED,41,41,1461
trojan5_2_no_and_netlist.v,design_compiler,,,,,TROJANED,37,37,1379
trojan5_3_netlist.v,design_compiler,,,,,TROJANED,70,70,2591
trojan5_3_no_and_netlist.v,design_compiler,,,,,TROJANED,77,77,2804
trojan5_4_netlist.v,design_compiler,,,,,TROJANED,48,48,1706
trojan5_4_no_and_netlist.v,design_compiler,,,,,TROJANED,41,41,1508
trojan5_5_netlist.v,design_compiler,,,,,TROJANED,41,41,1459
trojan5_5_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1405
trojan5_6_netlist.v,design_compiler,,,,,TROJANED,41,41,1459
trojan5_6_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1405
trojan5_7_netlist.v,design_compiler,,,,,TROJANED,41,41,1464
trojan5_7_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1410
trojan5_8_netlist.v,design_compiler,,,,,TROJANED,41,41,1466
trojan5_8_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1412
trojan5_9_netlist.v,design_compiler,,,,,TROJANED,41,41,1466
trojan5_9_no_and_netlist.v,design_compiler,,,,,TROJANED,38,38,1412
trojan6_0_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_0_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_10_netlist.v,design_compiler,,,,,TROJANED,49,49,1870
trojan6_10_no_and_netlist.v,design_compiler,,,,,TROJANED,56,56,2070
trojan6_11_netlist.v,design_compiler,,,,,TROJANED,53,53,2021
trojan6_11_no_and_netlist.v,design_compiler,,,,,TROJANED,60,60,2227
trojan6_12_netlist.v,design_compiler,,,,,TROJANED,57,57,2171
trojan6_12_no_and_netlist.v,design_compiler,,,,,TROJANED,61,61,2297
trojan6_13_netlist.v,design_compiler,,,,,TROJANED,62,62,2350
trojan6_13_no_and_netlist.v,design_compiler,,,,,TROJANED,65,65,2452
trojan6_14_netlist.v,design_compiler,,,,,TROJANED,65,65,2471
trojan6_14_no_and_netlist.v,design_compiler,,,,,TROJANED,66,66,2519
trojan6_15_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_15_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_16_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_16_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_17_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
